ID;Active (0/1);Name;Default Category;Price tax excl.;Tax rules ID;On sale (0/1);Reference #;Show price;url_image;
"719";"1";"Par Discos Olímpicos Grip 2,5kg";"18";"6705.882353";"53";"0";"DOG025";"1";"https://pesaschile.cl/2/img/p/1/7/5/5/1755-thickbox_default.jpg";
"719";"1";"Par Discos Olímpicos Grip 2,5kg";"18";"6705.882353";"53";"0";"DOG025";"1";"https://pesaschile.cl/2/img/p/1/7/5/6/1756-thickbox_default.jpg";
"720";"1";"Par Discos Olímpicos Grip 5kg";"18";"13428.571429";"53";"0";"DOG05";"1";"https://pesaschile.cl/2/img/p/1/7/5/7/1757-thickbox_default.jpg";
"720";"1";"Par Discos Olímpicos Grip 5kg";"18";"13428.571429";"53";"0";"DOG05";"1";"https://pesaschile.cl/2/img/p/1/7/5/8/1758-thickbox_default.jpg";
"720";"1";"Par Discos Olímpicos Grip 5kg";"18";"13428.571429";"53";"0";"DOG05";"1";"https://pesaschile.cl/2/img/p/1/7/5/9/1759-thickbox_default.jpg";
"721";"1";"Par Discos Olímpicos Grip 10kg";"18";"26873.949580";"53";"0";"DOG10";"1";"https://pesaschile.cl/2/img/p/1/7/6/0/1760-thickbox_default.jpg";
"721";"1";"Par Discos Olímpicos Grip 10kg";"18";"26873.949580";"53";"0";"DOG10";"1";"https://pesaschile.cl/2/img/p/1/7/6/1/1761-thickbox_default.jpg";
"721";"1";"Par Discos Olímpicos Grip 10kg";"18";"26873.949580";"53";"0";"DOG10";"1";"https://pesaschile.cl/2/img/p/1/7/6/2/1762-thickbox_default.jpg";
"722";"1";"Par Discos Olímpicos Grip 15kg";"18";"40319.327731";"53";"0";"DOG15";"1";"https://pesaschile.cl/2/img/p/1/7/6/3/1763-thickbox_default.jpg";
"722";"1";"Par Discos Olímpicos Grip 15kg";"18";"40319.327731";"53";"0";"DOG15";"1";"https://pesaschile.cl/2/img/p/1/7/6/4/1764-thickbox_default.jpg";
"722";"1";"Par Discos Olímpicos Grip 15kg";"18";"40319.327731";"53";"0";"DOG15";"1";"https://pesaschile.cl/2/img/p/1/7/6/5/1765-thickbox_default.jpg";
"723";"1";"Par Discos Olímpicos Grip 20kg";"18";"53764.705882";"53";"0";"DOG20";"1";"https://pesaschile.cl/2/img/p/1/7/6/6/1766-thickbox_default.jpg";
"723";"1";"Par Discos Olímpicos Grip 20kg";"18";"53764.705882";"53";"0";"DOG20";"1";"https://pesaschile.cl/2/img/p/1/7/6/7/1767-thickbox_default.jpg";
"723";"1";"Par Discos Olímpicos Grip 20kg";"18";"53764.705882";"53";"0";"DOG20";"1";"https://pesaschile.cl/2/img/p/1/7/6/8/1768-thickbox_default.jpg";
"724";"1";"Pack Olímpico Engomado Grip con Barra";"43";"168058.823529";"53";"0";"PEBG";"1";"https://pesaschile.cl/2/img/p/1/7/7/3/1773-thickbox_default.jpg";
"725";"1";"Power Pro Pack Grip";"43";"369739.495798";"53";"0";"PPPEG";"1";"https://pesaschile.cl/2/img/p/1/7/7/5/1775-thickbox_default.jpg";
"726";"1";"Pack Press Banco con Barra y Discos GRIP";"43";"336126.050420";"53";"0";"PPBDG";"1";"https://pesaschile.cl/2/img/p/1/7/7/6/1776-thickbox_default.jpg";
"727";"1";"Kettlebell Vinilo Red 4kg";"15";"4361.344538";"53";"0";"KVR04";"1";"https://pesaschile.cl/2/img/p/1/7/7/8/1778-thickbox_default.jpg";
"728";"1";"Kettlebell Vinilo Red 8kg";"15";"8731.092437";"53";"0";"KVR08";"1";"https://pesaschile.cl/2/img/p/1/7/8/3/1783-thickbox_default.jpg";
"729";"1";"Kettlebell Vinilo Red 6kg";"15";"6546.218487";"53";"0";"KVR06";"1";"https://pesaschile.cl/2/img/p/1/7/7/9/1779-thickbox_default.jpg";
"730";"1";"Kettlebell Vinilo Red 20kg";"15";"21840.336135";"53";"0";"KVR20";"1";"https://pesaschile.cl/2/img/p/1/7/8/2/1782-thickbox_default.jpg";
"731";"1";"Kettlebell Vinilo Red 12kg";"15";"13100.840336";"53";"0";"KVR12";"1";"https://pesaschile.cl/2/img/p/1/7/8/0/1780-thickbox_default.jpg";
"732";"1";"Kettlebell Vinilo Red 16kg";"15";"17470.588235";"53";"0";"KVR16";"1";"https://pesaschile.cl/2/img/p/1/7/8/1/1781-thickbox_default.jpg";
"733";"1";"Barra Fat Bar HWM";"31";"42008.403361";"53";"0";"BOF";"1";"https://pesaschile.cl/2/img/p/1/7/8/6/1786-thickbox_default.jpg";
"734";"1";"PACK PRESS BANCO PREOLIMPICO BÁSICO";"38";"84025.210084";"53";"0";"PBPB";"1";"https://pesaschile.cl/2/img/p/1/7/9/1/1791-thickbox_default.jpg";
