"ID";"Active (0/1)";"Name";"Default Category";"Tax rules ID";"Reference #";"url_image"
"545";"1";"PAR PESO MUÑ/TOB 2.5 KG PROMACHINE";"2";"1";"PM025P";"https://pesaschile.cl/2/img/p/1/4/0/1/1401-thickbox_default.jpg"
"545";"1";"PAR PESO MUÑ/TOB 2.5 KG PROMACHINE";"2";"1";"PM025P";"https://pesaschile.cl/2/img/p/1/4/0/2/1402-thickbox_default.jpg"
"546";"1";"TOBILLERA PARA POLEA";"8";"1";"TP";"https://pesaschile.cl/2/img/p/1/3/9/6/1396-thickbox_default.jpg"
"549";"1";"Trotadora Obelix GT7";"34";"1";"TGT7";"https://pesaschile.cl/2/img/p/1/6/5/8/1658-thickbox_default.jpg"
"549";"1";"Trotadora Obelix GT7";"34";"1";"TGT7";"https://pesaschile.cl/2/img/p/1/6/5/9/1659-thickbox_default.jpg"
"549";"1";"Trotadora Obelix GT7";"34";"1";"TGT7";"https://pesaschile.cl/2/img/p/1/6/6/0/1660-thickbox_default.jpg"
"549";"1";"Trotadora Obelix GT7";"34";"1";"TGT7";"https://pesaschile.cl/2/img/p/1/6/6/1/1661-thickbox_default.jpg"
"549";"1";"Trotadora Obelix GT7";"34";"1";"TGT7";"https://pesaschile.cl/2/img/p/1/6/6/2/1662-thickbox_default.jpg"
"549";"1";"Trotadora Obelix GT7";"34";"1";"TGT7";"https://pesaschile.cl/2/img/p/1/6/6/3/1663-thickbox_default.jpg"
"549";"1";"Trotadora Obelix GT7";"34";"1";"TGT7";"https://pesaschile.cl/2/img/p/1/6/6/4/1664-thickbox_default.jpg"
"549";"1";"Trotadora Obelix GT7";"34";"1";"TGT7";"https://pesaschile.cl/2/img/p/1/6/6/5/1665-thickbox_default.jpg"
"549";"1";"Trotadora Obelix GT7";"34";"1";"TGT7";"https://pesaschile.cl/2/img/p/1/6/6/6/1666-thickbox_default.jpg"
"549";"1";"Trotadora Obelix GT7";"34";"1";"TGT7";"https://pesaschile.cl/2/img/p/1/6/6/7/1667-thickbox_default.jpg"
"549";"1";"Trotadora Obelix GT7";"34";"1";"TGT7";"https://pesaschile.cl/2/img/p/1/6/6/8/1668-thickbox_default.jpg"
"550";"1";"Pack Olímpico Engomados con Barra";"46";"1";"PEBC";"https://pesaschile.cl/2/img/p/1/4/1/7/1417-thickbox_default.jpg"
"551";"1";"Power Pro Pack Engomado";"13";"1";"PPPEC";"https://pesaschile.cl/2/img/p/1/7/2/9/1729-thickbox_default.jpg"
"552";"1";"Pack Smith Machine + banquillo + Engomados Color";"13";"1";"PSBEC";"https://pesaschile.cl/2/img/p/1/4/1/9/1419-thickbox_default.jpg"
"553";"1";"Coderas McDavid";"13";"1";"";"https://pesaschile.cl/2/img/p/1/4/2/1/1421-thickbox_default.jpg"
"553";"1";"Coderas McDavid";"13";"1";"";"https://pesaschile.cl/2/img/p/1/4/2/2/1422-thickbox_default.jpg"
"554";"1";"Barra Preolímpica 2,2m";"37";"1";"BPR220";"https://pesaschile.cl/2/img/p/1/4/2/5/1425-thickbox_default.jpg"
"555";"1";"PAR DISCO PREOLIMPICO ENGOMADO 1,25 KG";"2";"1";"DPE0125";"https://pesaschile.cl/2/img/p/1/4/2/6/1426-thickbox_default.jpg"
"556";"1";"PAR DISCO PREOLIMPICO ENGOMADO 2,5 KG";"2";"1";"DPE025";"https://pesaschile.cl/2/img/p/1/4/2/7/1427-thickbox_default.jpg"
"557";"1";"PAR DISCO PREOLIMPICO ENGOMADO 5 KG";"2";"1";"DPE05";"https://pesaschile.cl/2/img/p/1/4/2/8/1428-thickbox_default.jpg"
"558";"1";"PAR DISCO PREOLIMPICO ENGOMADO 10 KG";"2";"1";"DPE10";"https://pesaschile.cl/2/img/p/1/4/2/9/1429-thickbox_default.jpg"
"559";"1";"PAR DISCO PREOLIMPICO ENGOMADO 15 KG";"2";"1";"DPE15";"https://pesaschile.cl/2/img/p/1/4/3/0/1430-thickbox_default.jpg"
"560";"1";"PAR DISCO PREOLIMPICO ENGOMADO 20 KG";"2";"1";"DPE20";"https://pesaschile.cl/2/img/p/1/4/3/1/1431-thickbox_default.jpg"
"561";"1";"PACK DISCOS PREOLIMPICOS ENGOMADOS";"38";"1";"PDPE";"https://pesaschile.cl/2/img/p/1/4/3/2/1432-thickbox_default.jpg"
"562";"1";"Multi Estación Fija HWM";"2";"1";"HWM2811";"https://pesaschile.cl/2/img/p/1/4/6/6/1466-thickbox_default.jpg"
"563";"1";"Banco Plano Black HWM";"13";"1";"HWM012";"https://pesaschile.cl/2/img/p/1/4/6/5/1465-thickbox_default.jpg"
"564";"1";"Pull Up Pared HWM";"2";"1";"HWM011";"https://pesaschile.cl/2/img/p/1/4/4/7/1447-thickbox_default.jpg"
"565";"1";"Media Jaula Black HWM";"13";"1";"HWM181";"https://pesaschile.cl/2/img/p/1/4/6/7/1467-thickbox_default.jpg"
"565";"1";"Media Jaula Black HWM";"13";"1";"HWM181";"https://pesaschile.cl/2/img/p/1/4/6/8/1468-thickbox_default.jpg"
"565";"1";"Media Jaula Black HWM";"13";"1";"HWM181";"https://pesaschile.cl/2/img/p/1/4/6/9/1469-thickbox_default.jpg"
"566";"1";"Maquina Abdominal / Fondo Pared PROmachine";"2";"1";"PM087";"https://pesaschile.cl/2/img/p/1/4/4/5/1445-thickbox_default.jpg"
"567";"1";"Banco Inclinable / Declinable PROmachine ECO";"13";"1";"PM011";"https://pesaschile.cl/2/img/p/1/4/6/4/1464-thickbox_default.jpg"
"568";"1";"Banco Inclinable / Declinable PROmachine 2.0";"13";"1";"PM057";"https://pesaschile.cl/2/img/p/1/4/4/3/1443-thickbox_default.jpg"
"569";"1";"Máquina Sissy Promachine";"13";"1";"PM105";"https://pesaschile.cl/2/img/p/1/7/4/1/1741-thickbox_default.jpg"
"570";"1";"Banco Lumbar PROmachine";"2";"1";"PM1041";"https://pesaschile.cl/2/img/p/1/4/6/2/1462-thickbox_default.jpg"
"570";"1";"Banco Lumbar PROmachine";"2";"1";"PM1041";"https://pesaschile.cl/2/img/p/1/4/6/3/1463-thickbox_default.jpg"
"571";"1";"Multi Press / Dominadas PROmachine";"13";"1";"PM012";"https://pesaschile.cl/2/img/p/1/4/7/7/1477-thickbox_default.jpg"
"572";"1";"Banco Abdominal Home PROmachine";"2";"1";"PM381";"https://pesaschile.cl/2/img/p/1/4/7/1/1471-thickbox_default.jpg"
"572";"1";"Banco Abdominal Home PROmachine";"2";"1";"PM381";"https://pesaschile.cl/2/img/p/1/4/7/2/1472-thickbox_default.jpg"
"573";"1";"Máquina Press de Hombro V8";"55";"1";"V8-502";"https://pesaschile.cl/2/img/p/1/4/7/8/1478-thickbox_default.jpg"
"574";"1";"Máquina Press de Pectoral V8";"55";"1";"V8-504";"https://pesaschile.cl/2/img/p/1/4/7/9/1479-thickbox_default.jpg"
"575";"1";"Máquina Curl de Biceps V8";"55";"1";"V8-506";"https://pesaschile.cl/2/img/p/1/4/8/0/1480-thickbox_default.jpg"
"576";"1";"Máquina Remo Sentado V8";"55";"1";"V8-507";"https://pesaschile.cl/2/img/p/1/4/8/1/1481-thickbox_default.jpg"
"577";"1";"Máquina Press de Triceps V8";"55";"1";"V8-508";"https://pesaschile.cl/2/img/p/1/4/8/2/1482-thickbox_default.jpg"
"578";"1";"Máquina Prensa Horizontal V8";"55";"1";"V8-509";"https://pesaschile.cl/2/img/p/1/4/8/7/1487-thickbox_default.jpg"
"579";"1";"Máquina Curl Femoral Acostado V8";"55";"1";"V8-514";"https://pesaschile.cl/2/img/p/1/4/8/8/1488-thickbox_default.jpg"
"580";"1";"Máquina Dominada/Fondo Asistida V8";"55";"1";"V8-517";"https://pesaschile.cl/2/img/p/1/4/8/9/1489-thickbox_default.jpg"
"581";"1";"Aperturas V8";"55";"1";"V8-519";"https://pesaschile.cl/2/img/p/1/4/8/3/1483-thickbox_default.jpg"
"582";"1";"Máquina Polea Alta V8";"55";"1";"V8-522";"https://pesaschile.cl/2/img/p/1/4/8/4/1484-thickbox_default.jpg"
"583";"1";"Máquina Remo Bajo V8";"55";"1";"V8-523";"https://pesaschile.cl/2/img/p/1/4/9/2/1492-thickbox_default.jpg"
"584";"1";"Banco Abdominal V8";"55";"1";"V8-101";"https://pesaschile.cl/2/img/p/1/4/9/3/1493-thickbox_default.jpg"
"585";"1";"Banco Inclinable / Declinable V8";"55";"1";"V8-102";"https://pesaschile.cl/2/img/p/1/4/9/4/1494-thickbox_default.jpg"
"586";"1";"Banco Scott V8";"55";"1";"V8-103";"https://pesaschile.cl/2/img/p/1/4/9/5/1495-thickbox_default.jpg"
"587";"1";"Press Banco Plano V8";"55";"1";"V8-104";"https://pesaschile.cl/2/img/p/1/4/9/6/1496-thickbox_default.jpg"
"588";"1";"Press Banco Inclinado V8";"55";"1";"V8-105";"https://pesaschile.cl/2/img/p/1/4/9/7/1497-thickbox_default.jpg"
"589";"1";"ATRIL DE SENTADILLAS V8";"55";"1";"V8-108";"https://pesaschile.cl/2/img/p/1/4/9/8/1498-thickbox_default.jpg"
"590";"1";"Banco Plano V8";"55";"1";"V8-202";"https://pesaschile.cl/2/img/p/1/4/9/9/1499-thickbox_default.jpg"
"591";"1";"Máquina Elevación Rodillas / Fondo V8";"55";"1";"V8-301";"https://pesaschile.cl/2/img/p/1/5/0/0/1500-thickbox_default.jpg"
"592";"1";"Pantorrillera V8";"55";"1";"V8-302";"https://pesaschile.cl/2/img/p/1/5/0/1/1501-thickbox_default.jpg"
"592";"1";"Pantorrillera V8";"55";"1";"V8-302";"https://pesaschile.cl/2/img/p/1/7/9/2/1792-thickbox_default.jpg"
"593";"1";"Banco Lumbar V8";"55";"1";"V8-303";"https://pesaschile.cl/2/img/p/1/5/0/2/1502-thickbox_default.jpg"
"594";"1";"Máquina Smith V8";"55";"1";"V8-518";"https://pesaschile.cl/2/img/p/1/4/9/1/1491-thickbox_default.jpg"
"595";"1";"Multi Estación Funcional V8";"55";"1";"V8-512";"https://pesaschile.cl/2/img/p/1/4/8/5/1485-thickbox_default.jpg"
"596";"1";"Polea Cruzada V8";"55";"1";"V8-513";"https://pesaschile.cl/2/img/p/1/4/8/6/1486-thickbox_default.jpg"
"597";"1";"Prensa Inclinada 45° T8";"55";"1";"T8-609";"https://pesaschile.cl/2/img/p/1/5/0/3/1503-thickbox_default.jpg"
"598";"1";"SANDBAG 5KG";"2";"1";"SB05";"https://pesaschile.cl/2/img/p/1/6/4/3/1643-thickbox_default.jpg"
"599";"1";"Atril de Sentadillas JR";"13";"1";"RA033J";"https://pesaschile.cl/2/img/p/1/5/0/9/1509-thickbox_default.jpg"
"600";"1";"Jaula de Potencia JR";"2";"1";"PK001J";"https://pesaschile.cl/2/img/p/1/5/1/0/1510-thickbox_default.jpg"
"601";"1";"Polea Alta Remo JR";"2";"1";"PM020J";"https://pesaschile.cl/2/img/p/1/5/1/2/1512-thickbox_default.jpg"
"602";"1";"Elíptica Obelix";"55";"1";"EPO";"https://pesaschile.cl/2/img/p/1/5/3/6/1536-thickbox_default.jpg"
"602";"1";"Elíptica Obelix";"55";"1";"EPO";"https://pesaschile.cl/2/img/p/1/6/8/6/1686-thickbox_default.jpg"
"602";"1";"Elíptica Obelix";"55";"1";"EPO";"https://pesaschile.cl/2/img/p/1/6/8/7/1687-thickbox_default.jpg"
"604";"1";"Bicicleta Magnética Obelix";"55";"1";"BPO";"https://pesaschile.cl/2/img/p/1/5/3/7/1537-thickbox_default.jpg"
"609";"1";"Pack Power Black";"46";"1";"PPB";"https://pesaschile.cl/2/img/p/1/5/7/3/1573-thickbox_default.jpg"
"612";"1";"Botella Shaker 0.6 Lts";"33";"1";"BS";"https://pesaschile.cl/2/img/p/1/5/7/2/1572-thickbox_default.jpg"
"613";"1";"Pack discos Olímpicos engomados";"46";"1";"PE";"https://pesaschile.cl/2/img/p/1/6/4/5/1645-thickbox_default.jpg"
"614";"1";"Curl Femoral Acostado MO";"55";"1";"MO-5720";"https://pesaschile.cl/2/img/p/1/7/4/8/1748-thickbox_default.jpg"
"615";"1";"Extensión de Tríceps MO";"55";"1";"MO-2630";"https://pesaschile.cl/2/img/p/1/7/4/7/1747-thickbox_default.jpg"
"616";"1";"Curl de Bíceps MO";"55";"1";"MO-2500";"https://pesaschile.cl/2/img/p/1/5/8/4/1584-thickbox_default.jpg"
"617";"1";"Remo Bajo MO";"55";"1";"MO-3600";"https://pesaschile.cl/2/img/p/1/5/8/5/1585-thickbox_default.jpg"
"618";"1";"Remo Sentado MO";"55";"1";"MO-3620";"https://pesaschile.cl/2/img/p/1/5/8/6/1586-thickbox_default.jpg"
"619";"1";"Banco Vertical MO";"55";"1";"MO-550";"https://pesaschile.cl/2/img/p/1/6/1/9/1619-thickbox_default.jpg"
"620";"1";"Press Banco Declinado MO";"55";"1";"MO-4300";"https://pesaschile.cl/2/img/p/1/6/1/8/1618-thickbox_default.jpg"
"621";"1";"Elevación Rodillas / Fondo MO";"55";"1";"MO-800";"https://pesaschile.cl/2/img/p/1/5/8/8/1588-thickbox_default.jpg"
"622";"1";"Press Banco Vertical MO";"55";"1";"MO-4400";"https://pesaschile.cl/2/img/p/1/5/8/9/1589-thickbox_default.jpg"
"623";"1";"Atril de Discos MO";"55";"1";"MO-100";"https://pesaschile.cl/2/img/p/1/5/9/0/1590-thickbox_default.jpg"
"624";"1";"Contractora de Pectoral MO";"55";"1";"MO-4700";"https://pesaschile.cl/2/img/p/1/5/7/9/1579-thickbox_default.jpg"
"626";"1";"Press de Pectoral MO";"55";"1";"MO-4500";"https://pesaschile.cl/2/img/p/1/5/8/0/1580-thickbox_default.jpg"
"627";"1";"Multi Estación MO";"2";"1";"MO-6700";"https://pesaschile.cl/2/img/p/1/5/8/1/1581-thickbox_default.jpg"
"628";"1";"Banco Lumbar MO";"55";"1";"MO-1200";"https://pesaschile.cl/2/img/p/1/7/7/7/1777-thickbox_default.jpg"
"629";"1";"SET Rack + Barras Peso Fijo OBELIX";"31";"1";"SRB";"https://pesaschile.cl/2/img/p/1/6/3/9/1639-thickbox_default.jpg"
"630";"1";"Peso Tobillo 5kg";"41";"1";"PT05";"https://pesaschile.cl/2/img/p/1/6/4/6/1646-thickbox_default.jpg"
"630";"1";"Peso Tobillo 5kg";"41";"1";"PT05";"https://pesaschile.cl/2/img/p/1/6/5/2/1652-thickbox_default.jpg"
"630";"1";"Peso Tobillo 5kg";"41";"1";"PT05";"https://pesaschile.cl/2/img/p/1/6/5/3/1653-thickbox_default.jpg"
"697";"1";"Bicicleta Ergométrica Obelix";"138";"1";"BPOA";"https://pesaschile.cl/2/img/p/1/6/7/8/1678-thickbox_default.jpg"
"697";"1";"Bicicleta Ergométrica Obelix";"138";"1";"BPOA";"https://pesaschile.cl/2/img/p/1/6/7/9/1679-thickbox_default.jpg"
"699";"1";"Elíptica PRO Obelix";"138";"1";"EPOA";"https://pesaschile.cl/2/img/p/1/6/5/4/1654-thickbox_default.jpg"
"703";"1";"Trotadora Obelix GT7 Touch";"34";"1";"TGT7T";"https://pesaschile.cl/2/img/p/1/6/5/5/1655-thickbox_default.jpg"
"703";"1";"Trotadora Obelix GT7 Touch";"34";"1";"TGT7T";"https://pesaschile.cl/2/img/p/1/6/5/6/1656-thickbox_default.jpg"
"703";"1";"Trotadora Obelix GT7 Touch";"34";"1";"TGT7T";"https://pesaschile.cl/2/img/p/1/6/5/7/1657-thickbox_default.jpg"
"703";"1";"Trotadora Obelix GT7 Touch";"34";"1";"TGT7T";"https://pesaschile.cl/2/img/p/1/6/8/0/1680-thickbox_default.jpg"
"703";"1";"Trotadora Obelix GT7 Touch";"34";"1";"TGT7T";"https://pesaschile.cl/2/img/p/1/6/8/1/1681-thickbox_default.jpg"
"703";"1";"Trotadora Obelix GT7 Touch";"34";"1";"TGT7T";"https://pesaschile.cl/2/img/p/1/6/8/2/1682-thickbox_default.jpg"
"703";"1";"Trotadora Obelix GT7 Touch";"34";"1";"TGT7T";"https://pesaschile.cl/2/img/p/1/6/8/3/1683-thickbox_default.jpg"
"703";"1";"Trotadora Obelix GT7 Touch";"34";"1";"TGT7T";"https://pesaschile.cl/2/img/p/1/6/8/4/1684-thickbox_default.jpg"
"703";"1";"Trotadora Obelix GT7 Touch";"34";"1";"TGT7T";"https://pesaschile.cl/2/img/p/1/6/8/5/1685-thickbox_default.jpg"
"704";"1";"Remo HWM";"33";"1";"RH";"https://pesaschile.cl/2/img/p/1/6/9/4/1694-thickbox_default.jpg"
"704";"1";"Remo HWM";"33";"1";"RH";"https://pesaschile.cl/2/img/p/1/6/9/5/1695-thickbox_default.jpg"
"704";"1";"Remo HWM";"33";"1";"RH";"https://pesaschile.cl/2/img/p/1/6/9/6/1696-thickbox_default.jpg"
"704";"1";"Remo HWM";"33";"1";"RH";"https://pesaschile.cl/2/img/p/1/6/9/7/1697-thickbox_default.jpg"
"704";"1";"Remo HWM";"33";"1";"RH";"https://pesaschile.cl/2/img/p/1/6/9/8/1698-thickbox_default.jpg"
"704";"1";"Remo HWM";"33";"1";"RH";"https://pesaschile.cl/2/img/p/1/6/9/9/1699-thickbox_default.jpg"
"704";"1";"Remo HWM";"33";"1";"RH";"https://pesaschile.cl/2/img/p/1/7/0/0/1700-thickbox_default.jpg"
"704";"1";"Remo HWM";"33";"1";"RH";"https://pesaschile.cl/2/img/p/1/7/0/1/1701-thickbox_default.jpg"
"704";"1";"Remo HWM";"33";"1";"RH";"https://pesaschile.cl/2/img/p/1/7/0/2/1702-thickbox_default.jpg"
"704";"1";"Remo HWM";"33";"1";"RH";"https://pesaschile.cl/2/img/p/1/7/0/3/1703-thickbox_default.jpg"
"705";"1";"Bicicleta Spinning Magnética Obelix";"33";"1";"SOM";"https://pesaschile.cl/2/img/p/1/7/0/4/1704-thickbox_default.jpg"
"705";"1";"Bicicleta Spinning Magnética Obelix";"33";"1";"SOM";"https://pesaschile.cl/2/img/p/1/7/1/1/1711-thickbox_default.jpg"
"705";"1";"Bicicleta Spinning Magnética Obelix";"33";"1";"SOM";"https://pesaschile.cl/2/img/p/1/7/1/2/1712-thickbox_default.jpg"
"705";"1";"Bicicleta Spinning Magnética Obelix";"33";"1";"SOM";"https://pesaschile.cl/2/img/p/1/7/1/3/1713-thickbox_default.jpg"
"705";"1";"Bicicleta Spinning Magnética Obelix";"33";"1";"SOM";"https://pesaschile.cl/2/img/p/1/7/1/4/1714-thickbox_default.jpg"
"705";"1";"Bicicleta Spinning Magnética Obelix";"33";"1";"SOM";"https://pesaschile.cl/2/img/p/1/7/1/5/1715-thickbox_default.jpg"
"705";"1";"Bicicleta Spinning Magnética Obelix";"33";"1";"SOM";"https://pesaschile.cl/2/img/p/1/7/1/6/1716-thickbox_default.jpg"
"705";"1";"Bicicleta Spinning Magnética Obelix";"33";"1";"SOM";"https://pesaschile.cl/2/img/p/1/7/1/7/1717-thickbox_default.jpg"
"705";"1";"Bicicleta Spinning Magnética Obelix";"33";"1";"SOM";"https://pesaschile.cl/2/img/p/1/7/1/8/1718-thickbox_default.jpg"
"705";"1";"Bicicleta Spinning Magnética Obelix";"33";"1";"SOM";"https://pesaschile.cl/2/img/p/1/7/1/9/1719-thickbox_default.jpg"
"706";"1";"Elíptica Light Obelix";"13";"1";"EOL";"https://pesaschile.cl/2/img/p/1/7/0/5/1705-thickbox_default.jpg"
"706";"1";"Elíptica Light Obelix";"13";"1";"EOL";"https://pesaschile.cl/2/img/p/1/7/0/6/1706-thickbox_default.jpg"
"706";"1";"Elíptica Light Obelix";"13";"1";"EOL";"https://pesaschile.cl/2/img/p/1/7/0/7/1707-thickbox_default.jpg"
"706";"1";"Elíptica Light Obelix";"13";"1";"EOL";"https://pesaschile.cl/2/img/p/1/7/0/8/1708-thickbox_default.jpg"
"707";"1";"Elíptica Stepper Light Obelix";"13";"1";"SOL";"https://pesaschile.cl/2/img/p/1/7/0/9/1709-thickbox_default.jpg"
"707";"1";"Elíptica Stepper Light Obelix";"13";"1";"SOL";"https://pesaschile.cl/2/img/p/1/7/1/0/1710-thickbox_default.jpg"
"708";"1";"Curl de Biceps T8";"136";"1";"T8-613";"https://pesaschile.cl/2/img/p/1/7/2/1/1721-thickbox_default.jpg"
"710";"1";"Banco Vertical V8";"55";"1";"V8-402";"https://pesaschile.cl/2/img/p/1/7/2/2/1722-thickbox_default.jpg"
"715";"1";"Press Banco Declinado V8";"137";"1";"V8-106";"https://pesaschile.cl/2/img/p/1/7/2/0/1720-thickbox_default.jpg"
"716";"1";"Atril de Discos V8";"137";"1";"V8-203";"https://pesaschile.cl/2/img/p/1/7/2/3/1723-thickbox_default.jpg"
"717";"1";"Set 3 Cajones Pliométricos";"8";"1";"CP3";"https://pesaschile.cl/2/img/p/1/7/3/1/1731-thickbox_default.jpg"
"718";"1";"Par Discos Olímpicos Grip 1,25kg";"18";"1";"DOG0125";"https://pesaschile.cl/2/img/p/1/7/5/1/1751-thickbox_default.jpg"
"718";"1";"Par Discos Olímpicos Grip 1,25kg";"18";"1";"DOG0125";"https://pesaschile.cl/2/img/p/1/7/5/2/1752-thickbox_default.jpg"
"718";"1";"Par Discos Olímpicos Grip 1,25kg";"18";"1";"DOG0125";"https://pesaschile.cl/2/img/p/1/7/5/3/1753-thickbox_default.jpg"
"719";"1";"Par Discos Olímpicos Grip 2,5kg";"18";"1";"DOG025";"https://pesaschile.cl/2/img/p/1/7/5/4/1754-thickbox_default.jpg"
"719";"1";"Par Discos Olímpicos Grip 2,5kg";"18";"1";"DOG025";"https://pesaschile.cl/2/img/p/1/7/5/5/1755-thickbox_default.jpg"
"719";"1";"Par Discos Olímpicos Grip 2,5kg";"18";"1";"DOG025";"https://pesaschile.cl/2/img/p/1/7/5/6/1756-thickbox_default.jpg"
"720";"1";"Par Discos Olímpicos Grip 5kg";"18";"1";"DOG05";"https://pesaschile.cl/2/img/p/1/7/5/7/1757-thickbox_default.jpg"
"720";"1";"Par Discos Olímpicos Grip 5kg";"18";"1";"DOG05";"https://pesaschile.cl/2/img/p/1/7/5/8/1758-thickbox_default.jpg"
"720";"1";"Par Discos Olímpicos Grip 5kg";"18";"1";"DOG05";"https://pesaschile.cl/2/img/p/1/7/5/9/1759-thickbox_default.jpg"
"721";"1";"Par Discos Olímpicos Grip 10kg";"18";"1";"DOG10";"https://pesaschile.cl/2/img/p/1/7/6/0/1760-thickbox_default.jpg"
"721";"1";"Par Discos Olímpicos Grip 10kg";"18";"1";"DOG10";"https://pesaschile.cl/2/img/p/1/7/6/1/1761-thickbox_default.jpg"
"721";"1";"Par Discos Olímpicos Grip 10kg";"18";"1";"DOG10";"https://pesaschile.cl/2/img/p/1/7/6/2/1762-thickbox_default.jpg"
"722";"1";"Par Discos Olímpicos Grip 15kg";"18";"1";"DOG15";"https://pesaschile.cl/2/img/p/1/7/6/3/1763-thickbox_default.jpg"
"722";"1";"Par Discos Olímpicos Grip 15kg";"18";"1";"DOG15";"https://pesaschile.cl/2/img/p/1/7/6/4/1764-thickbox_default.jpg"
"722";"1";"Par Discos Olímpicos Grip 15kg";"18";"1";"DOG15";"https://pesaschile.cl/2/img/p/1/7/6/5/1765-thickbox_default.jpg"
"723";"1";"Par Discos Olímpicos Grip 20kg";"18";"1";"DOG20";"https://pesaschile.cl/2/img/p/1/7/6/6/1766-thickbox_default.jpg"
"723";"1";"Par Discos Olímpicos Grip 20kg";"18";"1";"DOG20";"https://pesaschile.cl/2/img/p/1/7/6/7/1767-thickbox_default.jpg"
"723";"1";"Par Discos Olímpicos Grip 20kg";"18";"1";"DOG20";"https://pesaschile.cl/2/img/p/1/7/6/8/1768-thickbox_default.jpg"
"724";"1";"Pack Olímpico Engomado Grip con Barra";"43";"1";"PEBG";"https://pesaschile.cl/2/img/p/1/7/7/3/1773-thickbox_default.jpg"
"725";"1";"Power Pro Pack Grip";"43";"1";"PPPEG";"https://pesaschile.cl/2/img/p/1/7/7/5/1775-thickbox_default.jpg"
"726";"1";"Pack Press Banco con Barra y Discos GRIP";"43";"1";"PPBDG";"https://pesaschile.cl/2/img/p/1/7/7/6/1776-thickbox_default.jpg"
"727";"1";"Kettlebell Vinilo Red 4kg";"15";"1";"KVR04";"https://pesaschile.cl/2/img/p/1/7/7/8/1778-thickbox_default.jpg"
"728";"1";"Kettlebell Vinilo Red 8kg";"15";"1";"KVR08";"https://pesaschile.cl/2/img/p/1/7/8/3/1783-thickbox_default.jpg"
"729";"1";"Kettlebell Vinilo Red 6kg";"15";"1";"KVR06";"https://pesaschile.cl/2/img/p/1/7/7/9/1779-thickbox_default.jpg"
"730";"1";"Kettlebell Vinilo Red 20kg";"15";"1";"KVR20";"https://pesaschile.cl/2/img/p/1/7/8/2/1782-thickbox_default.jpg"
"731";"1";"Kettlebell Vinilo Red 12kg";"15";"1";"KVR12";"https://pesaschile.cl/2/img/p/1/7/8/0/1780-thickbox_default.jpg"
"732";"1";"Kettlebell Vinilo Red 16kg";"15";"1";"KVR16";"https://pesaschile.cl/2/img/p/1/7/8/1/1781-thickbox_default.jpg"
"733";"1";"Barra Fat Bar HWM";"31";"1";"BOF";"https://pesaschile.cl/2/img/p/1/7/8/6/1786-thickbox_default.jpg"
"734";"1";"PACK PRESS BANCO PREOLIMPICO BÁSICO";"38";"1";"PBPB";"https://pesaschile.cl/2/img/p/1/7/9/1/1791-thickbox_default.jpg"
